Invoice No,"Line number
reference","Item
Description","Billing
Reference",Date,Time,"Aircraft
ID","Flight
Number","Origin
Code",Dest. Code,Entry Point,Exit Point,"Distance
Km","Aircraft
Type","Weight
Factor","Distance
Factor","Flight
Type","En-Route
Charge",Approach Charge,"Flight Total
Charge","Item Subtotal
Including VAT"
502012523021670,419,"Overflights -
12946408",12946408,19-Jun-25,0.447627,VTNAC,AIC104,KIAD,VIDP,SILKA,DAROR,1441,8788,2.14,14.41,s,3638.81,0,"3,638.8 I",3638.81
502012523021670,420,"Overilights -
12946562",12946562,19-Jun-25,0.469514,VTANS,AJCl55,VIDP,EHAM,ULADA,IMRAD,1450,8788,2.14,14.5,s,3661.54,0,3661.54,3661.54
502012523021670,421,Overflights -,12946651,19-Jun-25,11 :31:12,VTTSO,AIC2029,VIDP,EDDF,ULADA,PASAM,1523,B789,2.25,15.23,s,4043.57,0,4043.57,4043.57
502012523021670,426,"Overflights -
12947017",12947017,19-Jun-25,0.594757,VTJRE,AICl62,EGLL,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,427,"Landings -
12946921",12946921,19-Jun-25,0.62162,VTCIQ,AJC926,OERK,VIDP,OERK,DAROR,400,A320,1.26,4,s,594.72,0,594.72,594.72
502012523021670,428,"Overflights -
12947173",12947173,19-Jun-25,0.638472,VTANJ,AICl48,LFPG,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,429,"Landings -
12947231",12947231,19-Jun-25,0.691667,VTEXJ,AJC937,VABB,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,430,"Landings -
12947313",12947313,19-Jun-25,0.711806,VTCIO,AIC991,VIDP,OEJN,TOKRA,OEJN,1675,A320,1.26,16.75,s,2490.39,252,2742.39,2742.39
502012523021670,431,Overflights - 12947490,12947490,19-Jun-25,0.725058,VTJRB,AIC112,EGLL,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,432,Landings - 12947162,12947162,19-Jun-25,0.731944,VTEXM,AIC931,VABB,OEJN,ULADA,OEJN,1241,A320,1.26,12.41,s,1845.12,252,2097.12,2097.12
502012523021670,433,"Landings -
12947528",12947528,19-Jun-25,0.772222,VTTNR,AIC935,VABB,OEDF,NARMI,OEDF,36,A20N,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,434,"Landings -
12947732",12947732,19-Jun-25,0.774005,VTCIP,AIC992,OEJN,VIDP,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2.490.39,2490.39
502012523021670,435,"Overflights -
12947718",12947718,19-Jun-25,0.783044,VTAEN,AICl28,EGLL,VABB,SILKA,DAROR,1441,877W,2.65,14.41,s,4506.01,0,4.506.01,4506.01
502012523021670,436,"Landings -
12947785",12947785,19-Jun-25,0.793611,VTEXJ,AIC938,OEJN,VABB,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2.490.39,2490.39
502012523021670,437,"Landings -
12947909",12947909,19-Jun-25,0.822373,VTEXM,AJC932,OEJN,VABB,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2.490.39,2490.39
502012523021670,438,Landings -,12947904,19-Jun-25,0.870231,VTTNR,AIC936,OEDF,VABB,OEDF,LADNA,58,A20N,1.26,0.58,s,86.23,0,86.23,86.23
502012523021670,443,"Overflights -
12949042",12949042,19-Jun-25,0.94662,VTNAC,AICI03,VIDP,LOWW,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,444,"Overflights -
12949155",12949155,19-Jun-25,0.974421,VTALU,AJCl27,VIDP,LOWW,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,445,"Overflights -
12949006",12949006,19-Jun-25,0.980394,VTTSO,AJC2030,EDDF,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,446,"Overflights -
12949209",12949209,19-Jun-25,0.990104,VTJRH,AJCI0I,VIDP,IUFK,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,447,"Overflights -
12949094",12949094,19-Jun-25,0.996944,VTANE,AICJl4,EGBB,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,448,"Overflights -
12949269",12949269,20-Jun-25,00:11 :49,VTALX,AIC187,VIDP,LOWW,PEKEM,PASAM,I 990.00,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,449,"Overflights -
12949266",12949266,20-Jun-25,0.010613,VTANX,AICl46,EGKK,YOGA,SILKA,MIDGU,2064,B788,2.14,20.64,s,5212.01,0,5212.01,5212.01
502012523021670,450,"Overflights -
12949222",12949222,20-Jun-25,0.027072,VTANS,AICl56,EHAM,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,451,"Overflights -
12949298",12949298,20-Jun-25,0.053472,VTTSH,AIC2018,EGLL,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,452,"Overflights -
12949322",12949322,20-Jun-25,0.061944,VTTSP,AIC2016,EGLL,VIDP,SILKA,DAROR,1441,8789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,453,"Overflights-
12949329",12949329,20-Jun-25,0.067697,VTAEO,AICll6,KJFK,VABB,SILKA,DAROR,1441,B77W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,454,"Ovcrtlights-
12949442",12949442,20-Jun-25,0.074306,VTJRE,AJCl61,VIDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,455,Overflights -,12949480,20-Jun-25,0.087755,VTTSE,AIC\47,VIDP,LFPG,PEKEM,PASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,460,Overflights - 12949853,12949853,20-Jun-25,0.169271,VTAEN,AICl29D,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,461,"Landings -
12949587",12949587,20-Jun-25,0.184769,VTTNQ,AJC922,OERK,VABB,OERK,MIDGU,926,A20N,1.26,9.26,s,1376.78,0,1376.78,1376.78
502012523021670,462,"Overflights -
12949972",12949972,20-Jun-25,0.228403,VTJRB,AICIII,VIDP,EGLL,ULADA,PASAM,1523,A359,2.39,15.23,s,4295.16,0,4295.16,4295.16
502012523021670,463,"Overflights -
12949932",12949932,20-Jun-25,0.277095,VTALJ,AJCl88,CYYZ,VIDP,SILKA,DAROR,1441,B77W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,464,"Overflights -
12949933",12949933,20-Jun-25,0.293356,VTALT,AICl26,KORD,VIDP,SILKA,DAROR,1441,B77W,2.65,14.41,s,"4,506.01",0,4506.01,4506.01
502012523021670,465,Overflights - 12950631,1295063 I,20-Jun-25,0.396227,VTALK,AIC155,VIDP,EHAM,PEKEM,PASAM,I 990.00,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,466,Overflights - 12950761,12950761,20-Jun-25,0.427419,VTANU,AJCll3,VIDP,EGBB,PEKEM,PASAM,I 990.00,B788,2.14,19.9,s,5025.15,0,"5,025. I 5",5025.15
502012523021670,467,"Overflights -
12950822",12950822,20-Jun-25,0.429537,VTANX,AICl45,YOGA,EGKK,TOKRA,PASAM,2165,B788,2.14,21.65,s,5467.06,0,5467.06,5467.06
502012523021670,468,"Overflights -
12950593",12950593,20-Jun-25,0.430035,VTALQ,AICl90,CYYZ,VIDP,SILKA,DAROR,1441,B77W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,469,"Overflights -
12950813",12950813,20-Jun-25,II :10:06,VTTSO,AIC2017,VIDP,EGLL,ULADA,PASAM,1523,8789,2.25,15.23,s,4043.57,0,4043.57,4043.57
502012523021670,470,"Overflights -
12951022",12951022,20-Jun-25,11: 12:57,VTTSN,AIC2029,VIDP,EDDF,PEKEM,PASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,471,"Ovcrilights -
12951059",12951059,20-Jun-25,11 :16:36,VTANE,AJCl43,VIDP,LFPG,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,472,Overflights -,12951128,20-Jun-25,11 :35:47,VTANS,AIC\51,VIDP,LSZH,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,477,"Overflights -
12951599",12951599,20-Jun-25,0.64941,VTJRE,AICl62,EGLL,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,478,"Landings -
12951437",12951437,20-Jun-25,0.7,VTTQJ,AJC991,VIDP,OEJN,ULADA,OEJN,1241,A20N,1.26,12.41,s,1845.12,252,2097.12,2097.12
502012523021670,479,"Landings -
12951748",12951748,20-Jun-25,0.732639,VTEXJ,AIC931,VABB,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,480,"Landings -
12952076",12952076,20-Jun-25,0.766111,VTTQJ,AJC992,OEJN,VIDP,OEJN,MIDGU,1675,A20N,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,481,"Landings -
12951913",12951913,20-Jun-25,0.777083,VTTNW,AIC935,VABB,OEDF,NARMI,OEDF,36,A20N,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,482,"Overflights -
12952271",12952271,20-Jun-25,0.796782,VTAEN,AIC128,EGLL,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,"6,454. I 3",6454.13
502012523021670,483,"Overflights -
12952177",12952177,20-Jun-25,0.809444,VTJRB,AJCll2,EGLL,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,484,"Landings -
12952279",12952279,20-Jun-25,0.821551,VTEXJ,AIC932,OEJN,VABB,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,485,"Landings -
12952276",12952276,20-Jun-25,0.867894,VTTNW,AIC936,OEDF,VABB,OEDF,LADNA,58,A20N,1.26,0.58,s,86.23,0,86.23,86.23
502012523021670,486,"Overflights -
12953232",12953232,20-Jun-25,0.937326,VTAEO,AICll9,VABB,KJFK,PEKEM,IMRAD,1885,B77W,2.65,18.85,s,5894.4,0,5894.4,5894.4
502012523021670,487,"Overflights -
12953317",12953317,20-Jun-25,22:54:5 I,VTJRF,AIC105,VJDP,KEWR,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5.612.20,5612.2
502012523021670,488,"Ovcrilights -
12953367",12953367,20-Jun-25,0.968889,VTALN,AJCl87,VIDP,LOWW,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,489,Overflights -,12953243,20-Jun-25,0.973958,VTANS,AIC\52,LSZH,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,494,"Overflights -
12953444",12953444,21-Jun-25,0.021204,VTANU,AICll8,EGBB,VIAR,SILKA,DAROR,1441,8788,2.14,14.41,s,3638.81,0,"3,638.8 I",3638.81
502012523021670,495,"Overflights -
12953507",12953507,21-Jun-25,0.046331,VTTSO,AIC2018,EGLL,VIDP,SILKA,DAROR,1441,8789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,496,"Overflights -
12953662",12953662,21-Jun-25,0.064861,VTAEP,AICl44,KEWR,VABB,lMRAD,MIDGU,2031,877W,2.65,20.31,s,6350.94,0,6350.94,6350.94
502012523021670,497,"Overflights -
12953576",12953576,21-Jun-25,0.07088,VTAER,AICll6,KJFK,VABB,SILKA,DAROR,1441,877W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,498,"Overflights -
12953671",12953671,21-Jun-25,0.077662,VTAEM,AICl30,EGLL,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6454.13,6454.13
502012523021670,499,"Overflights -
12953612",12953612,21-Jun-25,0.081285,VTJRI,AIC106,KEWR,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,500,"Overflights -
12953630",12953630,21-Jun-25,0.093275,VTJRH,AICI02,KJFK,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,501,"Landings -
12953356",12953356,21-Jun-25,0.096528,VTRTS,AIC921,VABB,OERK,ULADA,OERK,389,A20N,1.26,3.89,s,578.37,252,830.37,830.37
502012523021670,502,"Overflights -
12953667",12953667,21-Jun-25,0.104167,VTNAA,AICl58,EKCH,VIDP,SILKA,DAROR,1441,8788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,503,"Overflights -
12953680",12953680,21-Jun-25,0.107616,VTANX,AICl60,EGKK,VAAH,SILKA,DAROR,1441,8788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,504,"Overflights -
12953870",12953870,21-Jun-25,0.147836,VTJRE,AIC161D,VIDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,505,"Ovcrtlights -
12953999",12953999,21-Jun-25,0.160764,VTAEN,AICl29D,VABB,EGLL,TOKRA,PASAM,2165,877W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,506,Landings -,12953816,21-Jun-25,0.184653,VTRTS,AIC922,OERK,VABB,OERK,MIDGU,926,A20N,1.26,9.26,s,1376.78,0,1376.78,1376.78
502012523021670,511,"Overflights -
12954639",12954639,21-Jun-25,0.342581,VTTSQ,AIC2027,VABB,EDDF,TOKRA,PASAM,2165,B789,2.25,21.65,s,5748.08,0,5748.08,5748.08
502012523021670,512,"Overflights -
12954679",12954679,21-Jun-25,0.376771,VTANP,AICll7,VIAR,EGBB,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,513,"Overflights -
12955025",12955025,21-Jun-25,0.44162,VTANA,AICl33,VOBL,EGLL,TOKRA,[MRAD,2059,B788,2.14,20.59,s,5199.39,0,5199.39,5199.39
502012523021670,514,"Overflights -
12954970",12954970,21-Jun-25,0.456551,VTANK,AJCl51,VIDP,LSZH,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,"5,025. I 5"
502012523021670,515,"Overflights -
12954986",12954986,21-Jun-25,0.456771,VTANE,AICl43,VIDP,LFPG,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,516,Overflights - 12955033,12955033,21-Jun-25,0.469456,VTAEP,AIC131,VABB,EGLL,TOKRA,IMRAD,2059,B77W,2.65,20.59,s,6438.49,0,6438.49,6438.49
502012523021670,517,Overflights - 12955030,12955030,21-Jun-25,II :42:25,VTTSN,AIC2017,VIDP,EGLL,PEKEM,IMRAD,1885,8789,2.25,18.85,s,5004.68,0,5004.68,5004.68
502012523021670,518,"Overflights -
12955148",12955148,21-Jun-25,11 :52:58,VTTSO,AIC2015,VIDP,EGLL,PEKEM,PASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,519,"Overflights -
12955058",12955058,21-Jun-25,II :53:17,VTTSH,AIC2029,VIDP,EDDF,PEKEM,IMRAD,1885,B789,2.25,18.85,s,5004.68,0,5004.68,5004.68
502012523021670,520,"Overflights -
12955357",12955357,21-Jun-25,0.537442,VTALM,AICll35,VIDP,LTFJ,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,521,Landings - 12954759,12954759,21-Jun-25,0.540278,VTEXN,AIC925,VIDP,OERK,PEKEM,OERK,760,A320,1.26,7.6,s,1129.97,252,1.381.97,1381.97
502012523021670,522,"Ovcrilights -
12955436",12955436,21-Jun-25,0.57066,VTNAA,AJCl37,VIDP,LIMC,PEKEM,PASAM,1990,B788,2.14,19.9,s,5025.15,0,5025.15,5025.15
502012523021670,523,Landings -,12955319,21-Jun-25,0.599896,VTEXN,AIC926,OERK,VIDP,OERK,DAROR,400,A320,1.26,4,s,594.72,0,594.72,594.72
502012523021670,528,"Overflights -
12955816",12955816,21-Jun-25,0.725799,VTTSP,AIC2026,EDDF,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,529,"Landings -
12955702",12955702,21-Jun-25,0.73125,VTCIN,AJC931,VABB,OEJN,PEKEM,OEJN,1514,A320,1.26,15.14,s,2251.02,252,2503.02,2503.02
502012523021670,530,"Landings -
12956042",12956042,21-Jun-25,0.768102,VTCIO,AIC992,OEJN,VIDP,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,531,"Landings -
12955883",12955883,21-Jun-25,0.781944,VTRTS,AJC935,VABB,OEDF,NARMJ,OEDF,36,A20N,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,532,"Overflights -
12956129",12956129,21-Jun-25,0.782813,VTAEN,AICl28,EGLL,VABB,IMRAD,MIDGU,2031,B77W,2.65,20.31,s,6350.94,0,6350.94,6350.94
502012523021670,533,"Landings -
12956131",12956131,21-Jun-25,0.795174,VTTQL,AIC938,OEJN,VABB,OEJN,MIDGU,I 675.00,A20N,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,534,Landings - 12956235,12956235,21-Jun-25,0.821412,VTCIN,AIC932,OEJN,VABB,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,535,"Landings -
12956186",12956186,21-Jun-25,0.858356,VTRTS,AIC936,OEDF,VABB,OEDF,LADNA,58,A20N,1.26,0.58,s,86.23,0,86.23,86.23
502012523021670,536,"Overflights -
12956368",12956368,21-Jun-25,0.891331,VTJRB,AICll2,EGLL,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,537,"Overflights -
12956965",12956965,21-Jun-25,0.897164,VTAEM,AICl91,VABB,KEWR,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,538,"Overflights -
12956951",12956951,21-Jun-25,0.902361,VTAER,AIC119,VABB,KJFK,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6.222.73,6222.73
502012523021670,539,"Ovcrtlights -
12956877",12956877,21-Jun-25,0.938854,VTTSQ,AJC2028,EDDF,VAB8,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,540,Overflights -,12956966,21-Jun-25,0.952338,VTANK,AIC\52,LSZH,VIDP,SILKA,DAROR,1441,8788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,545,"Overflights -
12957184",12957184,22-Jun-25,0.006007,VTTSH,AIC2030,EDDF,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,546,"Overflights -
12957356",12957356,22-Jun-25,0.023113,VTJRJ,AJCI0I,VIDP,KJFK,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,547,"Overflights -
12957517",12957517,22-Jun-25,0.060764,VTALR,AICl29,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,548,"Overflights -
12957366",12957366,22-Jun-25,0.072743,VTNAA,AJC138,LJMC,VIDP,SJLKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
502012523021670,549,"Overflights -
12957402",12957402,22-Jun-25,0 I:56:48,VTTSO,AIC2016,EGLL,VIDP,SILKA,DAROR,1441,8789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,550,"Overflights -
12957415",12957415,22-Jun-25,0.087847,VTAEO,AIC116,KJFK,VABB,SILKA,DAROR,1441,B77W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,551,"Overflights -
12957430",12957430,22-Jun-25,0.092998,VTANA,AICl32,EGLL,VOBL,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,"3,638.8 I",3638.81
502012523021670,552,"Landings -
12957161",12957161,22-Jun-25,0.097222,VTEXM,AIC921,VABB,OERK,PEKEM,OERK,760,A320,1.26,7.6,s,1129.97,252,1381.97,1381.97
502012523021670,553,"Overflights -
12957449",12957449,22-Jun-25,0.103657,VTTSN,AIC2018,EGLL,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,554,"Overflights -
12957574",12957574,22-Jun-25,0.111343,VTAEP,AICl30,EGLL,VABB,SILKA,MIDGU,2064,B77W,2.65,20.64,s,6454.13,0,6.454.13,6454.13
502012523021670,555,"Overflights -
12957502",12957502,22-Jun-25,0.117685,VTJRF,AIC106,KEWR,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,556,"Ovcrilights -
12957538",12957538,22-Jun-25,0.128218,VTJRA,AJCI02,KJFK,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,557,Overflights -,12957752,22-Jun-25,0.161354,VTTSP,AIC2025,VlDP,EDDF,PEKEM,PASAM,1990,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,562,"Overflights -
12957797",12957797,22-Jun-25,0.213484,VTALN,AICl88,CYYZ,VIDP,SILKA,DAROR,1441,B77W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,563,"Landings -
12957895",12957895,22-Jun-25,0.255984,VTEXM,AJC922,OERK,VABB,OERK,MIDGU,926,A320,1.26,9.26,s,1376.78,0,1376.78,1376.78
502012523021670,564,"Overflights -
12958564",12958564,22-Jun-25,0.347743,VTTSQ,AJC2027,VABB,EDDF,TOKRA,PASAM,2165,B789,2.25,21.65,s,5748.08,0,5748.08,5748.08
502012523021670,565,"Overflights -
12958658",12958658,22-Jun-25,0.396551,VTALK,AJCl55,VIDP,EHAM,PEKEM,PASAM,1990,B77W,2.65,19.9,s,6222.73,0,6222.73,6222.73
502012523021670,566,"Overflights -
12958853",12958853,22-Jun-25,0.449699,VTAEN,AICl31,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,567,Overflights - 12958953,12958953,22-Jun-25,II: 10:33,VTTSE,AIC137,VlDP,LIMC,PEKEM,PASAM,I 990.00,B789,2.25,19.9,s,5283.45,0,5283.45,5283.45
502012523021670,568,Overflights - 12959000,12959000,22-Jun-25,0.501725,VTANK,AICl53,VIDP,LOWW,PEKEM,IMRAD,1885,B788,2.14,18.85,s,4760,0,4760,4760
502012523021670,569,"Overflights -
12959050",12959050,22-Jun-25,0.501875,VTANL,AICl57,VIDP,EKCH,PEKEM,IMRAD,1885,B788,2.14,18.85,s,4760,0,4760,4760
502012523021670,570,"Overflights -
12959117",12959117,22-Jun-25,0.514606,VTANA,AICl33,VOBL,EGLL,TOKRA,IMRAD,2059,B788,2.14,20.59,s,5199.39,0,5.199.39,5199.39
502012523021670,571,"Overflights -
12959078",12959078,22-Jun-25,0.517859,VTTSH,AIC2017,VIDP,EGLL,PEKEM,IMRAD,1885,8789,2.25,18.85,s,5004.68,0,5004.68,5004.68
502012523021670,572,Landings - 12958823,12958823,22-Jun-25,0.586111,VTCIG,AIC925,VlDP,OERK,PEKEM,OERK,760,A320,1.26,7.6,s,1129.97,252,1.381.97,1381.97
502012523021670,573,"Ovcrilights-
12959351",12959351,22-Jun-25,0.588877,VTJRJ,AJCl62,EGLL,VIDP,SILKA,MIDGU,2064,A359,2.39,20.64,s,5820.89,0,5820.89,5820.89
502012523021670,574,Landings -,12959380,22-Jun-25,0.651817,VTCIG,AIC926,OERK,VIDP,OERK,MIDGU,926,A320,1.26,9.26,s,1376.78,0,1376.78,1376.78
502012523021670,579,"Landings -
12959838",12959838,22-Jun-25,I 8:04:34,VTCID,AIC992,OEJN,VIDP,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,580,"Landings -
12959708",12959708,22-Jun-25,0.76875,VTCIM,AJC935,VABB,OEDF,NARMI,OEDF,36,A320,1.26,0.36,s,53.52,252,305.52,305.52
502012523021670,581,"Overflights -
12959897",12959897,22-Jun-25,0.782859,VTJRE,AJC112,EGLL,VIDP,SILKA,DAROR,1441,A359,2.39,14.41,s,4063.91,0,4063.91,4063.91
502012523021670,582,"Landings -
12960074",12960074,22-Jun-25,0.820671,VTEXJ,AJC932,OEJN,VABB,OEJN,MIDGU,1675,A320,1.26,16.75,s,2490.39,0,2490.39,2490.39
502012523021670,583,"Overflights -
12960065",12960065,22-Jun-25,0.835764,VTTSP,AIC2026,EDDF,VIDP,SILKA,DAROR,1441,8789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,584,"Overflights -
12960170",12960170,22-Jun-25,0.850324,VTAEQ,AIC1137,VlDP,LTBA,ULADA,PASAM,I 523.00,B77W,2.65,15.23,s,4762.42,0,4762.42,4762.42
502012523021670,585,"Landings -
12960039",12960039,22-Jun-25,0.857176,VTCIM,AIC936,OEDF,VABB,OEDF,LADNA,58,A320,1.26,0.58,s,86.23,0,86.23,86.23
502012523021670,586,"Overflights -
12961444",12961444,22-Jun-25,0.892199,VTAEP,AICll9,VABB,KJFK,TOKRA,PASAM,2165,877W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,587,"Overflights -
12961365",12961365,22-Jun-25,0.929792,VTTSQ,AIC2028,EDDF,VABB,SILKA,DAROR,1441,8789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,588,"Overflights -
12961528",12961528,22-Jun-25,0.938333,VTJRA,AICI05,VIDP,KEWR,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,589,"Overflights -
12961593",12961593,22-Jun-25,0.938727,VTNAC,AIC103,VlDP,LOWW,PEKEM,PASAM,1990,8788,2.14,19.9,s,5025.15,0,"5,025. I 5","5,025. I 5"
502012523021670,590,"Ovcrtlights -
12961696",12961696,22-Jun-25,0.967975,VTALN,AJCl87,VIDP,LOWW,PEKEM,lMRAD,1885,B77W,2.65,18.85,s,5894.4,0,5894.4,5894.4
502012523021670,591,Overflights -,12961721,22-Jun-25,0.968287,VTJRB,AIC\61,VlDP,EGLL,PEKEM,PASAM,1990,A359,2.39,19.9,s,5612.2,0,5612.2,5612.2
502012523021670,596,"Overflights -
12961801",12961801,23-Jun-25,0.048738,VTAER,AICll6,KJFK,VABB,SILKA,DAROR,1441,B77W,2.65,14.41,s,4506.01,0,4506.01,4506.01
502012523021670,597,"Overflights -
12961833",12961833,23-Jun-25,0.048831,VTTSE,AJCl38,LIMC,VIDP,SILKA,DAROR,1441,B789,2.25,14.41,s,3825.86,0,3825.86,3825.86
502012523021670,598,"Overflights -
12962012",12962012,23-Jun-25,0.051748,VTAEO,AICl29,VABB,EGLL,TOKRA,PASAM,2165,B77W,2.65,21.65,s,6769.96,0,6769.96,6769.96
502012523021670,599,"Overflights -
12961892",12961892,23-Jun-25,0.063437,VTNAA,AJCl58,EKCH,VIDP,SILKA,DAROR,1441,B788,2.14,14.41,s,3638.81,0,3638.81,3638.81
