Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-01
22:52",AIC1 12,VTTSE,B789,VIDP  @  Destination EGLL  @  Origin,,"0
0",255.0000  @ TON,"2025-09-01  12:15  @  Exit
2025-09-01  20:05  @  Entry",,1.7100,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,417.48,417.48,
20,"2025-09-01
23:20",AIC9 92,VTEXM,A20N,"OEJN  @  Origin
VIDP  @  Destination",,"0
0","77.0000  @
TON","2025-09-01  20:36  @  Entry
2025-09-01  17:55  @  Exit",,1.2200,MIDGU RASKI,"875.000  @  KM
875.000  @  KM",,1.0000,334.55,334.55,
20,"2025-09-01
23:21","AIC2
204",VTTNQ,A20N,"OMDB  @  Origin
VOHS  @  Destination",,"0
0","77.0000  @
TON","2025-09-01  20:08  @  Entry
2025-09-01  19:25  @  Exit",,1.2200,"LALDO
PARAR","754.000  @  KM
754.000  @  KM",,1.0000,288.29,288.29,
20,"2025-09-01
23:26","AIC9
46",VTRTT,A20N,"OMAA  @  Origin
VABB  @  Destination",,"0
0","79.0000  @
TON","2025-09-01  20:50  @  Entry
2025-09-01  20:15  @  Exit",,1.2200,"LABRI
PARAR","785.000  @  KM
785.000  @  KM",,1.0000,300.14,300.14,
20,"2025-09-01
23:32",AIC9 06,VTTQF,A20N,"VOMM  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-01  19:10  @  Exit
2025-09-01  19:52  @  Entry",,1.2200,PARAR LALDO,"754.000  @  KM
754.000  @  KM",,1.0000,288.29,288.29,
20,"2025-09-01
23:40","AIC2
284",VTEXS,A20N,"VIDP  @  Destination
OTHH  @  Origin",,"0
0","77.0000  @
TON","2025-09-01  19:21  @  Exit
2025-09-01  20:19  @  Entry",,1.2200,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,297.85,297.85,
20,"2025-09-01
23:51",AIC2 210,VTTSO,B789,"OMDB  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-01  21:00  @  Entry
2025-09-01  20:15  @  Exit",,1.7100,LALDO RASKI,"799.000  @  KM
799.000  @  KM",,1.0000,428.20,428.20,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: En-Route",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-01
23:59",AIC9 36,VTTQI,A20N,"OEDF  @  Origin
VABB  @  Destination",,"0
0",77.0000  @ TON,"2025-09-01  21:34  @  Entry
2025-09-01  20:30  @  Exit",,1.2200,LABRI PARAR,"785.000  @  KM
785.000  @  KM",,1.0000,300.14,300.14,
20,"2025-09-02
00:00",AIC9 17,VTTVE,A21N,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","89.0000  @
TON","2025-09-02  06:41  @  Entry
N/P",,1.2200,RASKI MENSA,"781.000  @  KM
781.000  @  KM",,1.0000,298.61,298.61,
20,"2025-09-02
00:00","AIC1
27",VTAEF,B77L,"KORD  @  Destination
VIDP  @  Origin",,"0
0","348.0000  @
TON","N/P
2025-09-02  23:48  @  Entry",,1.9500,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,276.84,276.84,
20,"2025-09-02
00:00","AIC9
19",VTTQI,A20N,"OMDB  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","N/P
2025-09-02  12:10  @  Entry",,1.2200,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,279.50,279.50,
20,"2025-09-02
00:00","AIC2
203",VTTNV,A20N,"OMDB  @  Destination
VOHS  @  Origin",,"0
0","77.0000  @
TON","N/P
2025-09-02  17:11  @  Entry",,1.2200,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,279.50,279.50,
20,"2025-09-02
00:00",AIC9 95,VTANL,B788,"OMDB  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-02  17:19  @  Entry",,1.7100,MENSA RASKI,"781.000  @  KM
781.000  @  KM",,1.0000,418.55,418.55,
20,"2025-09-02
00:00",AIC1 01,VTJRE,A359,"KJFK  @  Destination
VIDP  @  Origin",,"0
0","280.0000  @
TON","N/P
2025-09-03  00:21  @  Entry",,1.8000,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,436.63,436.63,
20,"2025-09-02
00:00","AIC9
45",VTTNY,A20N,"VABB  @  Origin
OMAA  @  Destination",,"0
0","77.0000  @
TON","2025-09-02  17:34  @  Entry
N/P",,1.2200,"PARAR
SODEX","792.000  @  KM
792.000  @  KM",,1.0000,302.82,302.82,
20,"2025-09-02
00:00","AIC9
83",VTANI,B788,"OMDB  @  Destination
VABB  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-02  16:33  @  Entry",,1.7100,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,391.75,391.75,
20,"2025-09-02
00:00",AIC9 29,VTANK,B788,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-02  03:26  @  Entry
N/P",,1.7100,RASKI MENSA,"781.000  @  KM
781.000  @  KM",,1.0000,418.55,418.55,
20,"2025-09-02
00:00","AIC9
33",VTRTT,A20N,"OMDB  @  Destination
VOCI  @  Origin",,"0
0","79.0000  @
TON","N/P
2025-09-02  07:55  @  Entry",,1.2200,"TARDI
LOTAV","659.000  @  KM
659.000  @  KM",,1.0000,251.97,251.97,
20,"2025-09-02
00:00",AIC1 19,VTAEH,B77L,KJFK  @  Destination VABB  @  Origin,,"0
0",348.0000  @ TON,"N/P
2025-09-02  22:08  @  Entry",,1.9500,MENSA PARAR,"726.000  @  KM
726.000  @  KM",,1.0000,443.68,443.68,
20,"2025-09-02
00:00",AIC9 15,VTANK,B788,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-02  13:41  @  Entry
N/P",,1.7100,RASKI MENSA,"781.000  @  KM
781.000  @  KM",,1.0000,418.55,418.55,
20,"2025-09-02
00:22","AIC9
32",VTEXJ,A20N,"VABB  @  Destination
OEJN  @  Origin",,"0
0","77.0000  @
TON","2025-09-03  19:40  @  Exit
2025-09-02  22:14  @  Entry",,1.2200,"PARAR
MIDGU","797.000  @  KM
797.000  @  KM",,1.0000,304.73,304.73,
20,"2025-09-02
02:23",AIC9 21,VTTQI,A20N,"OERK  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-03  22:35  @  Exit
2025-09-03  00:19  @  Entry",,1.2200,MENSA PARAR,"726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-02
02:24",AIC9 36,VTTQA,A20N,VABB  @  Destination OEDF  @  Origin,,"0
0",77.0000  @ TON,"2025-09-03  20:30  @  Exit
2025-09-02  23:57  @  Entry",,1.2200,PARAR LABRI,"785.000  @  KM
785.000  @  KM",,1.0000,300.14,300.14,
20,"2025-09-02
02:30",AIC1 19,VTAER,B77W,"VABB  @  Origin
KJFK  @  Destination",,"0
0","352.0000  @
TON","2025-09-02  00:42  @  Entry
2025-09-02  00:30  @  Exit",,1.9500,PARAR MENSA,"726.000  @  KM
726.000  @  KM",,1.0000,443.68,443.68,
20,"2025-09-02
03:54","AIC2
030",VTTSH,B789,"VIDP  @  Destination
EDDF  @  Origin",,"0
0","255.0000  @
TON","2025-09-03  19:15  @  Exit
2025-09-03  01:29  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-02
04:01","AIC1
56",VTALP,B77W,"EHAM  @  Origin
VIDP  @  Destination",,"0
0","352.0000  @
TON","2025-09-03  01:24  @  Entry
2025-09-03  18:40  @  Exit",,1.9500,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,276.84,276.84,
20,"2025-09-02
04:18",AIC2 288,VTTNW,A20N,"VABB  @  Destination
OEDF  @  Origin",,"0
0","77.0000  @
TON","2025-09-02  00:50  @  Exit
2025-09-02  01:48  @  Entry",,1.2200,PARAR TONVO,"732.000  @  KM
732.000  @  KM",,1.0000,279.88,279.88,
20,"2025-09-02
04:18","AIC1
87",VTALN,B77W,"VIDP  @  Origin
LOWW  @  Destination",,"0
0","352.0000  @
TON","2025-09-02  22:27  @  Entry
2025-09-03  20:05  @  Exit",,1.9500,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,473.01,473.01,
20,"2025-09-02
04:43",AIC1 42,VTANC,B788,"LFPG  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-03  01:55  @  Entry
2025-09-03  19:15  @  Exit",,1.7100,TONVO RASKI,"779.000  @  KM
779.000  @  KM",,1.0000,417.48,417.48,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: En-Route",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-02
05:20",AIC1 54,VTANR,B788,"LOWW  @  Origin
VIDP  @  Destination",,"0
0",228.0000  @ TON,"2025-09-03  02:37  @  Entry
2025-09-03  21:01  @  Exit",,1.7100,TONVO RASKI,"779.000  @  KM
779.000  @  KM",,1.0000,417.48,417.48,
20,"2025-09-02
05:32",AIC2 018,VTTSP,B789,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","255.0000  @
TON","2025-09-03  19:35  @  Exit
2025-09-03  02:46  @  Entry",,1.7100,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,417.48,417.48,
20,"2025-09-02
06:35","AIC1
61",VTJRB,A359,"VIDP  @  Origin
EGLL  @  Destination",,"0
0","280.0000  @
TON","2025-09-02  23:08  @  Entry
2025-09-03  20:30  @  Exit",,1.8000,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,436.63,436.63,
20,"2025-09-02
06:38","AIC1
06",VTJRI,A359,"VIDP  @  Destination
KEWR  @  Origin",,"0
0","280.0000  @
TON","2025-09-03  15:55  @  Exit
2025-09-03  03:51  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,439.45,439.45,
20,"2025-09-02
07:40","AIC1
16",VTALX,B77W,"VABB  @  Destination
KJFK  @  Origin",,"0
0","352.0000  @
TON","2025-09-03  16:30  @  Exit
2025-09-03  05:19  @  Entry",,1.9500,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,447.35,447.35,
20,"2025-09-02
08:15",AIC9 22,VTEXP,A20N,"OERK  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-02  05:45  @  Entry
2025-09-02  04:15  @  Exit",,1.2200,TONVO PARAR,"732.000  @  KM
732.000  @  KM",,1.0000,279.88,279.88,
20,"2025-09-02
08:24",AIC2 025,VTTSD,B789,"EDDF  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-03  23:30  @  Exit
2025-09-03  01:49  @  Entry",,1.7100,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
08:35","AIC1
29",VTAEN,B77W,"VABB  @  Origin
EGLL  @  Destination",,"0
0","352.0000  @
TON","2025-09-03  01:16  @  Entry
2025-09-03  23:35  @  Exit",,1.9500,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,443.68,443.68,
20,"2025-09-02
09:45","AIC2
025",VTTSE,B789,"EDDF  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-02  00:30  @  Exit
2025-09-02  03:08  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
09:53",AIC9 30,VTANK,B788,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-02  06:10  @  Exit
2025-09-02  07:05  @  Entry",,1.7100,RASKI LALDO,"799.000  @  KM
799.000  @  KM",,1.0000,428.20,428.20,
20,"2025-09-02
10:02","AIC1
11",VTJRH,A359,"EGLL  @  Destination
VIDP  @  Origin",,"0
0","280.0000  @
TON","2025-09-02  00:33  @  Exit
2025-09-02  02:50  @  Entry",,1.8000,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,436.63,436.63,
20,"2025-09-02
12:37",AIC9 18,VTTVE,A21N,"OMDB  @  Origin
VIDP  @  Destination",,"0
0",89.0000  @ TON,"2025-09-02  09:38  @  Entry
2025-09-02  09:10  @  Exit",,1.2200,LALDO RASKI,"799.000  @  KM
799.000  @  KM",,1.0000,305.50,305.50,
20,"2025-09-02
13:18",AIC9 25,VTCID,A20N,"VIDP  @  Origin
OERK  @  Destination",,"0
0","79.0000  @
TON","2025-09-02  11:06  @  Entry
2025-09-02  08:25  @  Exit",,1.2200,RASKI LUDID,"878.000  @  KM
878.000  @  KM",,1.0000,335.70,335.70,
20,"2025-09-02
13:52","AIC2
201",VTTVA,A21N,"VABB  @  Origin
OMDB  @  Destination",,"0
0","89.0000  @
TON","2025-09-02  12:56  @  Entry
2025-09-02  10:55  @  Exit",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,279.50,279.50,
20,"2025-09-02
14:35",AIC9 34,VTRTT,A20N,"OMDB  @  Origin
VOCI  @  Destination",,"0
0","79.0000  @
TON","2025-09-02  11:10  @  Entry
2025-09-02  10:45  @  Exit",,1.2200,TARDI LOTAV,"659.000  @  KM
659.000  @  KM",,1.0000,251.97,251.97,
20,"2025-09-02
16:26",AIC9 91,VTCIP,A20N,OEJN  @  Destination VIDP  @  Origin,,"0
0",79.0000  @ TON,"2025-09-02  11:10  @  Exit
2025-09-02  13:27  @  Entry",,1.2200,LUDID RASKI,"878.000  @  KM
878.000  @  KM",,1.0000,335.70,335.70,
20,"2025-09-02
16:29",AIC1 55,VTALP,B77W,"VIDP  @  Origin
EHAM  @  Destination",,"0
0","352.0000  @
TON","2025-09-02  09:29  @  Entry
2025-09-02  06:50  @  Exit",,1.9500,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,473.01,473.01,
20,"2025-09-02
16:39","AIC9
37",VTEXP,A20N,"VABB  @  Origin
OEJN  @  Destination",,"0
0","77.0000  @
TON","2025-09-02  13:47  @  Entry
2025-09-02  11:40  @  Exit",,1.2200,"PARAR
LUDID","806.000  @  KM
806.000  @  KM",,1.0000,308.17,308.17,
20,"2025-09-02
16:45","AIC1
17",VTANW,B788,"VIAR  @  Origin
EGBB  @  Destination",,"0
0","228.0000  @
TON","2025-09-02  08:54  @  Entry
2025-09-02  06:40  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
17:08",AIC1 43,VTANR,B788,"LFPG  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-02  07:30  @  Exit
2025-09-02  10:08  @  Entry",,1.7100,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
17:16","AIC1
37",VTAND,B788,"LIMC  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-02  08:20  @  Exit
2025-09-02  10:43  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
17:16",AIC9 05,VTCIQ,A20N,"OMDB  @  Destination
VOMM  @  Origin",,"0
0","79.0000  @
TON","2025-09-02  13:05  @  Exit
2025-09-02  16:19  @  Entry",,1.2200,TARDI TOTOX,"698.000  @  KM
698.000  @  KM",,1.0000,266.88,266.88,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: En-Route",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-02
17:32",AIC2 017,VTTSP,B789,"VIDP  @  Origin
EGLL  @  Destination",,"0
0",255.0000  @ TON,"2025-09-02  10:16  @  Entry
2025-09-02  08:00  @  Exit",,1.7100,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
17:32",AIC2 029,VTTSH,B789,"EDDF  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-02  08:25  @  Exit
2025-09-02  10:49  @  Entry",,1.7100,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
17:32","AIC2
283",VTEXN,A20N,"OTHH  @  Destination
VIDP  @  Origin",,"0
0","77.0000  @
TON","2025-09-02  13:50  @  Exit
2025-09-02  16:14  @  Entry",,1.2200,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,295.94,295.94,
20,"2025-09-02
17:34","AIC1
35",VTANJ,B788,"EGLL  @  Destination
VAAH  @  Origin",,"0
0","228.0000  @
TON","2025-09-02  09:05  @  Exit
2025-09-02  10:19  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
17:40","AIC9
31",VTEXJ,A20N,"VABB  @  Origin
OEJN  @  Destination",,"0
0","77.0000  @
TON","2025-09-02  14:51  @  Entry
2025-09-02  12:50  @  Exit",,1.2200,"PARAR
LUDID","806.000  @  KM
806.000  @  KM",,1.0000,308.17,308.17,
20,"2025-09-02
17:43",AIC2 289,VTTNX,A20N,"OTHH  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-02  14:35  @  Exit
2025-09-02  16:24  @  Entry",,1.2200,MENSA PARAR,"726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-02
17:46",AIC9 20,VTTQI,A20N,"OMDB  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-02  15:13  @  Entry
2025-09-02  14:55  @  Exit",,1.2200,TARDI TOTOX,"705.000  @  KM
705.000  @  KM",,1.0000,269.56,269.56,
20,"2025-09-02
18:33","AIC2
015",VTTSO,B789,"EGLL  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-02  08:55  @  Exit
2025-09-02  11:20  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
18:41","AIC2
202",VTTVA,A21N,"VABB  @  Destination
OMDB  @  Origin",,"0
0","89.0000  @
TON","2025-09-02  15:15  @  Exit
2025-09-02  16:11  @  Entry",,1.2200,"PARAR
GOMTA","747.000  @  KM
747.000  @  KM",,1.0000,285.61,285.61,
20,"2025-09-02
18:46",AIC1 62,VTJRA,A359,"EGLL  @  Origin
VIDP  @  Destination",,"0
0","280.0000  @
TON","2025-09-02  16:01  @  Entry
2025-09-02  08:45  @  Exit",,1.8000,TONVO RASKI,"779.000  @  KM
779.000  @  KM",,1.0000,439.45,439.45,
20,"2025-09-02
18:49","AIC1
31",VTALS,B77W,"VABB  @  Origin
EGLL  @  Destination",,"0
0","352.0000  @
TON","2025-09-02  11:29  @  Entry
2025-09-02  09:40  @  Exit",,1.9500,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,443.68,443.68,
20,"2025-09-02
18:58",AIC1 53,VTANU,B788,"VIDP  @  Origin
LOWW  @  Destination",,"0
0",228.0000  @ TON,"2025-09-02  13:08  @  Entry
2025-09-02  08:32  @  Exit",,1.7100,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-02
19:22",AIC9 26,VTCID,A20N,"VIDP  @  Destination
OERK  @  Origin",,"0
0","79.0000  @
TON","2025-09-02  14:25  @  Exit
2025-09-02  16:28  @  Entry",,1.2200,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,297.85,297.85,
20,"2025-09-02
20:10","AIC9
16",VTANK,B788,"OMDB  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-02  17:21  @  Entry
2025-09-02  16:40  @  Exit",,1.7100,"LALDO
RASKI","799.000  @  KM
799.000  @  KM",,1.0000,428.20,428.20,
20,"2025-09-02
20:29",AIC2 026,VTTSE,B789,"EDDF  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-02  18:02  @  Entry
2025-09-02  11:45  @  Exit",,1.7100,MESPO RASKI,"453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-02
20:41",AIC1 28,VTAEN,B77W,"EGLL  @  Origin
VABB  @  Destination",,"0
0",352.0000  @ TON,"2025-09-02  18:24  @  Entry
2025-09-02  11:30  @  Exit",,1.9500,TONVO PARAR,"732.000  @  KM
732.000  @  KM",,1.0000,447.35,447.35,
20,"2025-09-02
21:30",AIC9 35,VTTQA,A20N,"OEDF  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-02  17:55  @  Exit
2025-09-02  20:00  @  Entry",,1.2200,MENSA PARAR,"726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-02
21:56","AIC1
12",VTJRH,A359,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","280.0000  @
TON","2025-09-02  12:15  @  Exit
2025-09-02  19:10  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,439.45,439.45,
20,"2025-09-02
22:40","AIC2
290",VTTNX,A20N,"OTHH  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-02  20:12  @  Entry
2025-09-02  19:15  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,279.88,279.88,
20,"2025-09-02
22:44",AIC9 84,VTANI,B788,"VABB  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-02  19:40  @  Exit
2025-09-02  20:22  @  Entry",,1.7100,PARAR GOMTA,"747.000  @  KM
747.000  @  KM",,1.0000,400.33,400.33,
20,"2025-09-02
22:53","AIC2
287",VTRTT,A20N,"VABB  @  Origin
OEDF  @  Destination",,"0
0","79.0000  @
TON","2025-09-02  21:14  @  Entry
2025-09-02  19:30  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-02
23:05",AIC9 92,VTCIP,A20N,"OEJN  @  Origin
VIDP  @  Destination",,"0
0","79.0000  @
TON","2025-09-02  20:22  @  Entry
2025-09-02  17:55  @  Exit",,1.2200,MIDGU RASKI,"875.000  @  KM
875.000  @  KM",,1.0000,334.55,334.55,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: En-Route",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-02
23:14",AIC2 284,VTEXN,A20N,VIDP  @  Destination OTHH  @  Origin,,"0
0",77.0000  @ TON,"2025-09-02  19:20  @  Exit
2025-09-02  20:21  @  Entry",,1.2200,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,297.85,297.85,
20,"2025-09-02
23:18",AIC2 204,VTTNV,A20N,"VOHS  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-02  19:25  @  Exit
2025-09-02  20:06  @  Entry",,1.2200,PARAR LALDO,"754.000  @  KM
754.000  @  KM",,1.0000,288.29,288.29,
20,"2025-09-02
23:20","AIC9
46",VTTNY,A20N,"OMAA  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-02  20:48  @  Entry
2025-09-02  20:15  @  Exit",,1.2200,"LABRI
PARAR","785.000  @  KM
785.000  @  KM",,1.0000,300.14,300.14,
20,"2025-09-02
23:27","AIC9
38",VTEXP,A20N,"VABB  @  Destination
OEJN  @  Origin",,"0
0","77.0000  @
TON","2025-09-02  18:50  @  Exit
2025-09-02  21:11  @  Entry",,1.2200,"PARAR
MIDGU","797.000  @  KM
797.000  @  KM",,1.0000,304.73,304.73,
20,"2025-09-02
23:27","AIC9
06",VTCIQ,A20N,"VOMM  @  Destination
OMDB  @  Origin",,"0
0","79.0000  @
TON","2025-09-02  19:10  @  Exit
2025-09-02  19:54  @  Entry",,1.2200,"TOTOX
TARDI","705.000  @  KM
705.000  @  KM",,1.0000,269.56,269.56,
20,"2025-09-02
23:49",AIC9 96,VTANL,B788,"OMDB  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-02  20:56  @  Entry
2025-09-02  20:15  @  Exit",,1.7100,LALDO RASKI,"799.000  @  KM
799.000  @  KM",,1.0000,428.20,428.20,
20,"2025-09-02
23:58",AIC1 91,VTAER,B77W,"VABB  @  Origin
KEWR  @  Destination",,"0
0","352.0000  @
TON","2025-09-02  21:32  @  Entry
2025-09-02  20:58  @  Exit",,1.9500,PARAR MENSA,"726.000  @  KM
726.000  @  KM",,1.0000,443.68,443.68,
20,"2025-09-03
00:00","AIC1
19",VTAEP,B77W,"KJFK  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","N/P
2025-09-03  21:47  @  Entry",,1.9500,"MESPO
PARAR","424.000  @  KM
424.000  @  KM",,1.0000,259.12,259.12,
20,"2025-09-03
00:00","AIC9
45",VTCIE,A20N,"OMAA  @  Destination
VABB  @  Origin",,"0
0","79.0000  @
TON","N/P
2025-09-03  18:11  @  Entry",,1.2200,"SODEX
PARAR","792.000  @  KM
792.000  @  KM",,1.0000,302.82,302.82,
20,"2025-09-03
00:00",AIC9 05,VTRTS,A20N,"VOMM  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-03  15:53  @  Entry
N/P",,1.2200,TOTOX TARDI,"698.000  @  KM
698.000  @  KM",,1.0000,266.88,266.88,
20,"2025-09-03
00:00","AIC2
203",VTTQF,A20N,"OMDB  @  Destination
VOHS  @  Origin",,"0
0","77.0000  @
TON","N/P
2025-09-03  16:27  @  Entry",,1.2200,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,279.50,279.50,
20,"2025-09-03
00:00",AIC2 209,VTTSO,B789,OMDB  @  Destination VIDP  @  Origin,,"0
0",255.0000  @ TON,"N/P
2025-09-03  17:16  @  Entry",,1.7100,MENSA RASKI,"781.000  @  KM
781.000  @  KM",,1.0000,418.55,418.55,
